# Time-averaged data for fix myat2
# TimeStep v_myvol
59100 32410.5
59200 32451.6
59300 32568.4
59400 32693.5
59500 32751.2
59600 32723.2
59700 32600.6
59800 32403.1
59900 32286.1
60000 32273.9
60100 32297.5
60200 32314.7
60300 32367
60400 32445.7
60500 32498.3
60600 32499.9
60700 32436.9
60800 32361.1
60900 32314
61000 32205.1
61100 32047.4
61200 31977.5
61300 32041.6
61400 32266.4
61500 32481
61600 32623.5
61700 32659.5
61800 32570
61900 32329.7
62000 32097.8
62100 32030
62200 32028.5
62300 32023.2
62400 31997.4
62500 32004.9
62600 32142.5
62700 32302.3
62800 32403
62900 32465.5
63000 32542
63100 32654.7
63200 32735.9
63300 32682.2
63400 32524.6
63500 32393.6
63600 32275
63700 32102
63800 32041.1
63900 32128.1
64000 32211.9
64100 32281.9
64200 32450
64300 32576.6
64400 32688.5
64500 32839.2
64600 32937.2
64700 32952.5
64800 32969.5
64900 33046.4
65000 32954
65100 32824.7
65200 32760.9
65300 32674.6
65400 32587.5
65500 32498.7
65600 32422.7
65700 32400.1
65800 32447.5
65900 32542.3
66000 32585.4
66100 32677.2
66200 32777.6
66300 32757
66400 32621.3
66500 32461.4
66600 32414.8
66700 32417.6
66800 32373.9
66900 32358
67000 32367.7
67100 32350.9
67200 32281.3
67300 32207.6
67400 32103.9
67500 31931.5
67600 31773.4
67700 31687.6
67800 31761.9
67900 31952
68000 32147.3
68100 32260.6
68200 32287.1
68300 32251.4
68400 32246.9
68500 32228.2
68600 32148.6
68700 32107.7
68800 32171.3
68900 32249.4
69000 32296.8
69100 32325.7
69200 32274.9
69300 32246.9
69400 32242.5
69500 32248.3
69600 32338.6
69700 32377.5
69800 32323.6
69900 32316.5
70000 32325.9
70100 32332
70200 32382.1
70300 32486.1
70400 32615.2
70500 32683.4
70600 32631.1
70700 32467.8
70800 32342.2
70900 32267.5
71000 32172.8
71100 32082.5
71200 32025.7
71300 32019
71400 32042.4
71500 32085.3
71600 32122.8
71700 32206.5
71800 32345.1
71900 32456.3
72000 32520.1
72100 32617.8
72200 32665.5
72300 32714.1
72400 32731
72500 32670.8
72600 32552.8
72700 32376.2
72800 32210
72900 31999
73000 31885.5
73100 31895.6
73200 31998.8
73300 32092.6
73400 32164.6
73500 32254.4
73600 32288.5
73700 32231.5
73800 32093.1
73900 31975.6
74000 31979.6
74100 31982.7
74200 32055.7
74300 32141.5
74400 32262.3
74500 32367
74600 32394.6
74700 32294.3
74800 32151.3
74900 32056
75000 31961.9
75100 31925
75200 32004.6
75300 32049.8
75400 32102.2
75500 32236.7
75600 32335
75700 32357.4
75800 32272.1
75900 32172.8
76000 32080.5
76100 32034.4
76200 32093.8
76300 32176.2
76400 32235.1
76500 32301.4
76600 32399.8
76700 32605.5
76800 32835.3
76900 32981.5
